IRMA System ID,Publication Title,OUTLET,CHRPUBLICATIONYEAR,PUBLICATION_CATEGORY,FORCODE1,FORCODE2,FORCODE3,EID,SCOPUS_ID,DESCRIPTION,DOI,STAFFNUMBER,NAME,Author Faculty,Author School,Author Department,Division_1,Group_1,Division_id_1,Group_id_1,Confidence_1,Division_2,Group_2,Division_id_2,Group_id_2,Confidence_2,Division_3,Group_3,Division_id_3,Group_id_3,Confidence_3,Division_match_1,Division_match_2,Division_match_3,Any_Division_Match,Group_match_1,Group_match_2,Group_match_3,Any_Group_Match
1003289xPUB1612,On the Cartwright-Steger Surface,Journal of Algebraic Geometry,2017,C1 - Refereed Journal articles,490302.0,490402.0,,2-s2.0-85026226884,,,10.1090/jag/696,1000502,Donald Cartwright,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Earth Sciences,Physical geography and environmental geoscience,370000,370900,0.636,Engineering,Maritime engineering,400000.0,401500.0,0.629,Engineering,Civil engineering,400000.0,400500.0,0.608,False,False,False,False,False,False,False,False
1003289xPUB1630,Socialising health burden through different network topologies: A simulation study,Studies in Health Technology and Informatics,2017,C1 - Refereed Journal articles,461010.0,460207.0,,2-s2.0-85026860463,,,10.3233/978-1-61499-783-2-112,T19211,Adrian Peacock,Faculty of Engineering,School of Computer Science,Computer Science,Health Sciences,Public health,420000,420600,0.689,Health Sciences,Health services and systems,420000.0,420300.0,0.604,,,,,,False,False,False,False,False,False,False,False
1003289xPUB1632,Efficient modelling and forecasting with range based volatility models and its application,North American Journal of Economics and Finance,2017,C1 - Refereed Journal articles,490509.0,490510.0,380205.0,2-s2.0-85028048680,,,10.1016/j.najef.2017.08.009,1001736,Mahatelge Shelton Peiris,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Mathematical Sciences,Applied mathematics,490000,490100,0.733,Mathematical Sciences,Numerical and computational mathematics,490000.0,490300.0,0.659,,,,,,True,True,False,True,False,False,False,False
1003289xPUB1634,A pore-scale investigation of low-salinity waterflooding in porous media: uniformly wetted systems,Transport in Porous Media,2017,C1 - Refereed Journal articles,340603.0,401907.0,490302.0,2-s2.0-85017446017,,,10.1007/s11242-017-0854-8,1153744,Michael Watson,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Earth Sciences,Hydrology,370000,370700,0.702,Earth Sciences,Geochemistry,370000.0,370300.0,0.622,,,,,,False,False,False,False,False,False,False,False
1003289xPUB1666,Demonstration and Analysis of the Suction Effect for Pumping Lymph from Tissue Beds at Subatmospheric Pressure,Scientific Reports,2017,C1 - Refereed Journal articles,490109.0,400303.0,320803.0,2-s2.0-85029879333,,,10.1038/s41598-017-11599-x,1116228,Christopher Bertram,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Physical Sciences,Classical physics,510000,510300,0.721,Physical Sciences,Medical and biological physics,510000.0,510500.0,0.713,Physical Sciences,Condensed matter physics,510000.0,510400.0,0.561,False,False,False,False,False,False,False,False
1003289xPUB1693,Analysis of regional crustal magnetization in Vector Cartesian Harmonics,Geophysical Journal International,2017,C1 - Refereed Journal articles,370607.0,,,2-s2.0-85052647236,,,10.1093/gji/ggx359,1119515,David Gubbins,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Earth Sciences,Geophysics,370000,370600,0.855,Mathematical Sciences,Mathematical physics,490000.0,490200.0,0.818,Earth Sciences,Geoinformatics,370000.0,370400.0,0.599,True,False,True,True,True,False,False,True
1003289xPUB1697,hp-finite element method for coupled linear systems of mixed-order differential equations with boundary layer behaviour,ANZIAM Journal,2017,C1 - Refereed Journal articles,490303.0,370607.0,,,,,10.21914/anziamj.v58i0.10173,dfar6459,David Farmer,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Mathematical Sciences,Mathematical physics,490000,490200,0.888,Mathematical Sciences,Numerical and computational mathematics,490000.0,490300.0,0.848,Mathematical Sciences,Pure mathematics,490000.0,490400.0,0.806,True,True,True,True,False,True,False,True
1003289xPUB1698,Effects of anisotropic turbulent thermal diffusion on spherical magnetoconvection in the Earth’s core,Physics of the Earth and Planetary Interiors,2018,C1 - Refereed Journal articles,370607.0,,,2-s2.0-85029436336,85029436336.0,"We re-consider the plate-like model of turbulence in the Earth's core, proposed by Braginsky and Meytlis (1990), and show that it is plausible for core parameters not only in polar regions but extends to mid- and low-latitudes where rotation and gravity are not parallel, except in a very thin equatorial layer. In this model the turbulence is highly anisotropic with preferred directions imposed by the Earth's rotation and the magnetic field. Current geodynamo computations effectively model sub-grid scale turbulence by using isotropic viscous and thermal diffusion values significantly greater than the molecular values of the Earth's core. We consider a local turbulent dynamo model for the Earth's core in which the mean magnetic field, velocity and temperature satisfy the Boussinesq induction, momentum and heat equations with an isotropic turbulent Ekman number and Roberts number. The anisotropy is modelled only in the thermal diffusion tensor with the Earth's rotation and magnetic field as preferred directions. Nonlocal organising effects of gravity and rotation (but not aspect ratio in the Earth's core) such as an inverse cascade and nonlocal transport are assumed to occur at longer length scales, which computations may accurately capture with sufficient resolution. To investigate the implications of this anisotropy for the proposed turbulent dynamo model we investigate the linear instability of turbulent magnetoconvection on length scales longer than the background turbulence in a rotating sphere with electrically insulating exterior for no-slip and isothermal boundary conditions. The equations are linearised about an axisymmetric basic state with a conductive temperature, azimuthal magnetic field and differential rotation. The basic state temperature is a function of the anisotropy and the spherical radius. Elsasser numbers in the range 1–20 and turbulent Roberts numbers 0.01–1 are considered for both equatorial symmetries of the magnetic basic state. It is found that anisotropic turbulent thermal diffusivity has a strong destabilising effect on magneto-convective instabilities, which may relax the tight energy budget constraining geodynamo models. The enhanced instability is not due to a reduction of the total diffusivity. The anisotropy also strengthens instabilities which break the symmetry of the underlying state, which may facilitate magnetic field reversal. Geostrophic flow appears to suppress the symmetry breaking modes and magnetic instabilities. Through symmetry breaking and the geostrophic flow the anisotropy may provide a mechanism of magnetic field reversal and its suppression in computational dynamo models.",10.1016/j.pepi.2017.08.007,1000900,David Ivers,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Earth Sciences,Geophysics,370000,370600,0.803,,,,,,,,,,,True,False,False,True,True,False,False,True
1003289xPUB1744,Pore network modelling of low salinity water injection under unsteady-state flow conditions,Journal of Petroleum Science and Engineering,2018,C1 - Refereed Journal articles,340603.0,401907.0,,2-s2.0-85042647080,,,10.1016/j.petrol.2018.02.040,1153744,Michael Watson,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Chemical Sciences,Theoretical and computational chemistry,340000,340700,0.563,Chemical Sciences,Physical chemistry,340000.0,340600.0,0.512,,,,,,True,True,False,True,False,True,False,True
1003289xPUB1835,"Chaos and the Flow Capture Problem: Polluting is Easy, Cleaning is Hard",Physical Review Applied,2018,C1 - Refereed Journal articles EXT,490105.0,401208.0,401005.0,2-s2.0-85054551509,,,10.1103/PhysRevApplied.10.034055,,,Other,Other,Other,Environmental Sciences,Environmental management,410000,410400,0.862,Environmental Sciences,Pollution and contamination,410000.0,410500.0,0.852,Environmental Sciences,Ecological applications,410000.0,410200.0,0.75,False,False,False,False,False,False,False,False
1003289xPUB1933,A polynomial time algorithm to compute quantum invariants of 3-manifolds with bounded first Betti number,SODA: 2017,2017,E1 - Conference proceedings EXT,490412.0,490404.0,461305.0,2-s2.0-85016190504,,,10.1137/1.9781611974782.180,1156983,Jonathan Spreer,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Mathematical Sciences,Mathematical physics,490000,490200,0.909,Mathematical Sciences,Numerical and computational mathematics,490000.0,490300.0,0.886,Mathematical Sciences,Pure mathematics,490000.0,490400.0,0.885,True,True,True,True,False,False,True,True
1003289xPUB1938,An integrative systems genetic analysis of mammalian lipid metabolism,Nature,2019,C1 - Refereed Journal articles,310100.0,310114.0,320803.0,2-s2.0-85062885965,85062885965.0,"Dysregulation of lipid homeostasis is a precipitating event in the pathogenesis and progression of hepatosteatosis and metabolic syndrome. These conditions are highly prevalent in developed societies and currently have limited options for diagnostic and therapeutic intervention. Here, using a proteomic and lipidomic-wide systems genetic approach, we interrogated lipid regulatory networks in 107 genetically distinct mouse strains to reveal key insights into the control and network structure of mammalian lipid metabolism. These include the identification of plasma lipid signatures that predict pathological lipid abundance in the liver of mice and humans, defining subcellular localization and functionality of lipid-related proteins, and revealing functional protein and genetic variants that are predicted to modulate lipid abundance. Trans-omic analyses using these datasets facilitated the identification and validation of PSMD9 as a previously unknown lipid regulatory protein. Collectively, our study serves as a rich resource for probing mammalian lipid metabolism and provides opportunities for the discovery of therapeutic agents and biomarkers in the setting of hepatic lipotoxicity.",10.1038/s41586-019-0984-y,1105461,Benjamin Leo Parker,Faculty of Science,School of Life and Environmental Sciences (SOLES),School of Life and Environmental Sciences (SOLES),Biological Sciences,Genetics,310000,310500,0.902,,,,,,,,,,,True,False,False,True,False,False,False,False
1003289xPUB1944,Sucrose and starch intake contribute to reduced alveolar bone height in a rodent model of naturally occurring periodontitis,PloS One,2019,C1 - Refereed Journal articles,320300.0,,,2-s2.0-85062890958,85062890958.0,"While there is a burgeoning interest in the effects of nutrition on systemic inflammatory diseases, how dietary macronutrient balance impacts local chronic inflammatory diseases in the mouth has been largely overlooked. Here, we used the Geometric Framework for Nutrition to test how the amounts of dietary macronutrients and their interactions, as well as carbohydrate type (starch vs sucrose vs resistant starch) influenced periodontitis-associated alveolar bone height in mice. Increasing intake of carbohydrates reduced alveolar bone height, while dietary protein had no effect. Whether carbohydrate came from sugar or starch did not influence the extent of alveolar bone height. In summary, the amount of carbohydrate in the diet modulated periodontitis-associated alveolar bone height independent of the source of carbohydrates.",10.1371/journal.pone.0212796,1151777,Juliano Morimoto,Faculty of Medicine and Health,Sydney Dental School,Sydney Dental School,Biomedical And Clinical Sciences,Dentistry,320000,320300,0.635,Biological Sciences,Microbiology,310000.0,310700.0,0.529,Biological Sciences,Zoology,310000.0,310900.0,0.455,True,False,False,True,True,False,False,True
1003289xPUB2014,Bayeslands: A Bayesian inference approach for parameter uncertainty quantification in Badlands,Computers and Geosciences,2019,C1 - Refereed Journal articles,490501.0,370901.0,,2-s2.0-85068552358,85068552358.0,"Bayesian inference provides a rigorous methodology for estimation and uncertainty quantification of unknown parameters in geophysical forward models. Badlands is a landscape evolution model that simulates topography development at various space and time scales. Badlands consists of a number of geophysical parameters that needs estimation with appropriate uncertainty quantification; given the observed present-day ground truth such as surface topography and the stratigraphy of sediment deposition through time. The inference of the unknown parameters is challenging due to the scarcity of data, sensitivity of the parameter setting, and complexity of the model. In this paper, we take a Bayesian approach to provide inference using Markov chain Monte Carlo sampling (MCMC). We present Bayeslands; a Bayesian framework for Badlands that fuses information obtained from complex forward models with observational data and prior knowledge. As a proof-of-concept, we consider a synthetic and real-world topography with two parameters for Bayeslands; namely, precipitation and erodibility. We demonstrate the challenge in sampling irregular and multi-modal posterior distributions using a likelihood surface that has a range of sub-optimal modes. The results of the experiments show that Bayeslands yields a promising distribution of the selected Badlands parameters.",10.1016/j.cageo.2019.06.012,1156161,Rohitash Chandra,Faculty of Science,School of Geosciences,Geosciences,Mathematical Sciences,Statistics,490000,490500,0.689,Mathematical Sciences,Mathematical physics,490000.0,490200.0,0.662,Mathematical Sciences,Pure mathematics,490000.0,490400.0,0.529,True,True,True,True,True,False,False,True
1003289xPUB2030,Influence of plume advection and particle settling on wastewater dispersion and distribution,Marine Pollution Bulletin,2019,C1 - Refereed Journal articles,370803.0,490402.0,,2-s2.0-85070076364,,,10.1016/j.marpolbul.2019.05.059,1145351,Dominic Tate,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Environmental Sciences,Environmental management,410000,410400,0.686,Earth Sciences,Hydrology,370000.0,370700.0,0.661,Chemical Sciences,Physical chemistry,340000.0,340600.0,0.616,False,True,False,True,False,False,False,False
1003289xPUB2073,Parametrized Complexity of Expansion Height,27th Annual European Symposium on Algorithms (ESA 2019),2019,E1 - Conference proceeding,490404.0,490412.0,461302.0,2-s2.0-85074866463,85074866463.0,"Deciding whether two simplicial complexes are homotopy equivalent is a fundamental problem in topology, which is famously undecidable. There exists a combinatorial refinement of this concept, called simple-homotopy equivalence: two simplicial complexes are of the same simple-homotopy type if they can be transformed into each other by a sequence of two basic homotopy equivalences, an elementary collapse and its inverse, an elementary expansion. In this article we consider the following related problem: given a 2-dimensional simplicial complex, is there a simple-homotopy equivalence to a 1-dimensional simplicial complex using at most p expansions? We show that the problem, which we call the erasability expansion height, is W[P]-complete in the natural parameter p.",10.4230/LIPIcs.ESA.2019.13,1156983,Jonathan Spreer,Faculty of Science,School of Mathematics and Statistics,Mathematics & Statistics,Mathematical Sciences,Mathematical physics,490000,490200,0.843,Mathematical Sciences,Numerical and computational mathematics,490000.0,490300.0,0.642,Mathematical Sciences,Applied mathematics,490000.0,490100.0,0.634,True,True,True,True,False,False,False,False
