OUTLET,division,division_id,Paper Count,Total Papers,Fraction
2018 IEEE Symposium Series on Computational Intelligence (SSCI 2018),Engineering,400000,1,3,0.33
2018 IEEE Symposium Series on Computational Intelligence (SSCI 2018),Information And Computing Sciences,460000,1,3,0.33
2018 IEEE Symposium Series on Computational Intelligence (SSCI 2018),Mathematical Sciences,490000,1,3,0.33
2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW 2018),Information And Computing Sciences,460000,3,3,1.0
2018 International Conference on Machine Learning and Data Engineering (iCMLDE 2018),Chemical Sciences,340000,1,3,0.33
2018 International Conference on Machine Learning and Data Engineering (iCMLDE 2018),Engineering,400000,1,3,0.33
2018 International Conference on Machine Learning and Data Engineering (iCMLDE 2018),Information And Computing Sciences,460000,1,3,0.33
2018 International conference on Chemical Education (ICCE),Education,390000,2,3,0.67
2018 International conference on Chemical Education (ICCE),Chemical Sciences,340000,1,3,0.33
2018 Optical Fiber Communications Conference and Exposition (OFC 2018),Physical Sciences,510000,3,3,1.0
2019 ACM/IEEE Joint Conference on Digital Libraries (JCDL 2019),Information And Computing Sciences,460000,3,3,1.0
2019 Asia Communications and Photonics Conference (ACP 2019),Physical Sciences,510000,3,3,1.0
2019 CHI Conference on Human Factors in Computing Systems (CHI EA 2019),Information And Computing Sciences,460000,2,3,0.67
2019 CHI Conference on Human Factors in Computing Systems (CHI EA 2019),Biomedical And Clinical Sciences,320000,1,3,0.33
2019 Conference on Implantable Auditory Prostheses (CIAP),Engineering,400000,3,3,1.0
2019 IEEE Globecom Workshops (GC Wkshps),Engineering,400000,3,3,1.0
2019 IEEE International Conference on Multimedia and Expo (ICME 2019),Information And Computing Sciences,460000,2,3,0.67
2019 IEEE International Conference on Multimedia and Expo (ICME 2019),Health Sciences,420000,1,3,0.33
2019 IEEE International Conference on Multimedia and Expo Workshops (ICMEW 2019),Information And Computing Sciences,460000,3,3,1.0
2019 IEEE International Topical Meeting on Microwave Photonics (MWP 2019),Engineering,400000,3,3,1.0
2019 IEEE Symposium Series on Computational Intelligence (SSCI 2019),Engineering,400000,1,3,0.33
2019 IEEE Symposium Series on Computational Intelligence (SSCI 2019),Information And Computing Sciences,460000,1,3,0.33
2019 IEEE Symposium Series on Computational Intelligence (SSCI 2019),Mathematical Sciences,490000,1,3,0.33
2019 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW 2019),Information And Computing Sciences,460000,3,3,1.0
2019 INFOCOM IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS 2019),Engineering,400000,3,3,1.0
2019 USENIX Annual Technical Conference (USENIX ATC '19),Information And Computing Sciences,460000,3,3,1.0
"2020 Australasian Conference on Robotics and Automation, ACRA 2020",Information And Computing Sciences,460000,2,3,0.67
"2020 Australasian Conference on Robotics and Automation, ACRA 2020",Engineering,400000,1,3,0.33
"2020 IEEE International Conference on Industrial Engineering and Engineering Management, IEEM 2020","Commerce, Management, Tourism And Services",350000,2,3,0.67
"2020 IEEE International Conference on Industrial Engineering and Engineering Management, IEEM 2020",Information And Computing Sciences,460000,1,3,0.33
2020 IEEE International Symposium on Information Theory (ISIT 2020),Engineering,400000,2,3,0.67
2020 IEEE International Symposium on Information Theory (ISIT 2020),Physical Sciences,510000,1,3,0.33
"2020 IEEE Region 10 Conference, TENCON 2020",Information And Computing Sciences,460000,2,3,0.67
"2020 IEEE Region 10 Conference, TENCON 2020",Engineering,400000,1,3,0.33
2020 IEEE Winter Conference on Applications of Computer Vision (WACV 2020),Information And Computing Sciences,460000,2,3,0.67
2020 IEEE Winter Conference on Applications of Computer Vision (WACV 2020),Engineering,400000,1,3,0.33
"2020 International Conference on Noise and Vibration Engineering, ISMA 2020 and 2020 International Conference on Uncertainty in Structural Dynamics, USD 2020",Engineering,400000,3,3,1.0
2020 Virtual International Conference on Coastal Engineering (vICCE 2020),Earth Sciences,370000,3,3,1.0
2021 Australasian Computer Science Week Multiconference (ACSW 2021),Health Sciences,420000,3,3,1.0
"2021 Conference on Lasers and Electro-Optics Europe and European Quantum Electronics Conference, CLEO/Europe-EQEC 2021",Physical Sciences,510000,2,3,0.67
"2021 Conference on Lasers and Electro-Optics Europe and European Quantum Electronics Conference, CLEO/Europe-EQEC 2021",Chemical Sciences,340000,1,3,0.33
2021 IEEE 28th International Conference on Image Processing (ICIP 2021),Information And Computing Sciences,460000,3,3,1.0
2021 IEEE Nuclear Science Symposium and Medical Imaging Conference (NSS/MIC),Biomedical And Clinical Sciences,320000,2,3,0.67
2021 IEEE Nuclear Science Symposium and Medical Imaging Conference (NSS/MIC),Mathematical Sciences,490000,1,3,0.33
"2021 IEEE Nuclear Science Symposium and Medical Imaging Conference Record, NSS/MIC 2021 and 28th International Symposium on Room-Temperature Semiconductor Detectors, RTSD 2022",Physical Sciences,510000,3,3,1.0
"2021 IEEE Power and Energy Society General Meeting, PESGM 2021",Engineering,400000,3,3,1.0
"2021 IEEE/ACM 21st International Symposium on Cluster, Cloud and Internet Computing (CCGrid)",Information And Computing Sciences,460000,3,3,1.0
"2023 IEEE International Conference on Acoustics, Speech, and Signal Processing (ICASSP)",Information And Computing Sciences,460000,2,3,0.67
"2023 IEEE International Conference on Acoustics, Speech, and Signal Processing (ICASSP)",Mathematical Sciences,490000,1,3,0.33
2023 International Joint Conference on Neural Networks (IJCNN),Information And Computing Sciences,460000,3,3,1.0
2023 SIAM Symposium on Algorithm Engineering and Experiments (ALENEX 2023),Mathematical Sciences,490000,3,3,1.0
"20th ACM International Conference on Multimedia, MM'12",Information And Computing Sciences,460000,3,3,1.0
20th Australasian Conference on the Mechanics of Structures and Materials (ACMSM20),Engineering,400000,3,3,1.0
"20th IEEE International Conference on e-Health Networking, Applications and Services, Healthcom 2018",Built Environment And Design,330000,3,3,1.0
"20th IEEE/ACM International Symposium on Cluster, Cloud and Internet Computing (CCGRID 2020)",Information And Computing Sciences,460000,3,3,1.0
20th International Conference on Transparent Optical Networks (ICTON 2018),Engineering,400000,3,3,1.0
20th International Symposium on Graph Drawing (GD 2012),Mathematical Sciences,490000,2,3,0.67
20th International Symposium on Graph Drawing (GD 2012),Information And Computing Sciences,460000,1,3,0.33
20th Power Systems Computation Conference (PSCC 2018),Engineering,400000,3,3,1.0
21st Century: Art in the First Decade,Creative Arts And Writing,360000,3,3,1.0
"21st Conference Of The Australasian Association Of Writing Programs, 2016","Language, Communication And Culture",470000,2,3,0.67
"21st Conference Of The Australasian Association Of Writing Programs, 2016",Indigenous Studies,450000,1,3,0.33
"21st IEEE International Conference on Data Mining, ICDM 2021",Information And Computing Sciences,460000,3,3,1.0
21st IFAC World Congress,Mathematical Sciences,490000,2,3,0.67
21st IFAC World Congress,Engineering,400000,1,3,0.33
21st International Conference on Practice and Theory of Public Key Cryptography (PKC 2018),Information And Computing Sciences,460000,3,3,1.0
21st International Conference on Transparent Optical Networks (ICTON 2019),Engineering,400000,3,3,1.0
21st International Seminar of the ISME Commission on the Education of the Professional Musician (CEPROM 2016),Education,390000,2,3,0.67
21st International Seminar of the ISME Commission on the Education of the Professional Musician (CEPROM 2016),Creative Arts And Writing,360000,1,3,0.33
21st International Specialty Conference on Cold-Formed Steel Structures,Engineering,400000,3,3,1.0
"22nd ACM International Conference on Modelling, Analysis and Simulation of Wireless and Mobile Systems (MSWiM'19)",Information And Computing Sciences,460000,2,3,0.67
"22nd ACM International Conference on Modelling, Analysis and Simulation of Wireless and Mobile Systems (MSWiM'19)",Engineering,400000,1,3,0.33
22nd ACM SIGKDD International Conference on Knowledge Discovery and Data Mining (KDD 2016),Information And Computing Sciences,460000,3,3,1.0
"22nd Annual Conference of the International Speech Communication Association, INTERSPEECH 2021",Health Sciences,420000,2,3,0.67
"22nd Annual Conference of the International Speech Communication Association, INTERSPEECH 2021",Information And Computing Sciences,460000,1,3,0.33
22nd Association for the Advancement of Animal Breeding and Genetics Conference (AAABG 2017),Biological Sciences,310000,2,3,0.67
22nd Association for the Advancement of Animal Breeding and Genetics Conference (AAABG 2017),"Agricultural, Veterinary And Food Sciences",300000,1,3,0.33
22nd International Conference on Applied Electromagnetics and Communications (ICECom 2016),Engineering,400000,3,3,1.0
22nd International Conference on the Theory and Application of Cryptology and Information Security (ASIACRYPT 2016),Information And Computing Sciences,460000,3,3,1.0
22nd International Congress on Acoustics (ICA 2016),Engineering,400000,3,3,1.0
23rd ACM SIGKDD International Conference on Knowledge Discovery and Data Mining (KDD 2017),Information And Computing Sciences,460000,3,3,1.0
23rd Australasian Computing Education Conference (ACE'21),Information And Computing Sciences,460000,3,3,1.0
23rd European Conference on Information Systems (ECIS 2015),"Commerce, Management, Tourism And Services",350000,3,3,1.0
23rd International Seminar of the ISME Commission on the Education of the Professional Musician,Education,390000,2,3,0.67
23rd International Seminar of the ISME Commission on the Education of the Professional Musician,Creative Arts And Writing,360000,1,3,0.33
24th Annual Australian Poultry Science Symposium,"Agricultural, Veterinary And Food Sciences",300000,2,3,0.67
24th Annual Australian Poultry Science Symposium,Biological Sciences,310000,1,3,0.33
24th European Conference on Information Systems (ECIS 2016),"Commerce, Management, Tourism And Services",350000,2,3,0.67
24th European Conference on Information Systems (ECIS 2016),Information And Computing Sciences,460000,1,3,0.33
24th European Symposium on Research in Computer Security (ESORICS 2019),Information And Computing Sciences,460000,3,3,1.0
24th IEEE International Conference on Intelligent Transportation Systems (ITSC 2021),Information And Computing Sciences,460000,3,3,1.0
24th International Symposium on Graph Drawing and Network Visualization (GD 2016),Information And Computing Sciences,460000,3,3,1.0
25th Conference of the Association of Industrial Relations Academics of Australia and New Zealand AIRAANZ 2011,"Commerce, Management, Tourism And Services",350000,1,3,0.33
25th Conference of the Association of Industrial Relations Academics of Australia and New Zealand AIRAANZ 2011,Education,390000,1,3,0.33
25th Conference of the Association of Industrial Relations Academics of Australia and New Zealand AIRAANZ 2011,Law And Legal Studies,480000,1,3,0.33
25th European Conference on Information Systems (ECIS 2017),"Commerce, Management, Tourism And Services",350000,2,3,0.67
25th European Conference on Information Systems (ECIS 2017),Information And Computing Sciences,460000,1,3,0.33
26th ACM International conference on Multimedia (MM'18),Information And Computing Sciences,460000,3,3,1.0
26th European Symposium on Computer-Aided Process Engineering (ESCAPE 26),Engineering,400000,3,3,1.0
"26th European Symposium on Research in Computer Security, ESORICS 2021",Information And Computing Sciences,460000,3,3,1.0
26th IEEE International Conference on Image Processing (ICIP 2019),Information And Computing Sciences,460000,3,3,1.0
26th International Symposium on Graph Drawing and Network Visualization (GD 2018),Information And Computing Sciences,460000,3,3,1.0
"26th Optoelectronics and Communications Conference, OECC 2021",Engineering,400000,3,3,1.0
26th World Mining Congress (WMC 2023),Human Society,440000,3,3,1.0
27th Australasian Association for Engineering Education Annual Conference (AAEE 2016),Education,390000,1,3,0.33
27th Australasian Association for Engineering Education Annual Conference (AAEE 2016),Engineering,400000,1,3,0.33
27th Australasian Association for Engineering Education Annual Conference (AAEE 2016),Information And Computing Sciences,460000,1,3,0.33
"27th Conference of the Association of Industrial Relations Academics of Australia and New Zealand AIRAANZ 2013 - Work, employment and employment relations in an uneven patchwork world","Commerce, Management, Tourism And Services",350000,3,3,1.0
27th Congress of the International Council of the Aeronautical Sciences (ICAS) 2010,Engineering,400000,3,3,1.0
27th Industrial Marketing and Purchasing Group Conference IMP 2011,"Commerce, Management, Tourism And Services",350000,3,3,1.0
